sha256,doc_id,doctype,is_solution,exam_id,exam_type,term,n,date,date_source,title,page_url,pdf_url,bytes,text_chars,ocr
caf0afab3c81d14e0930137c45029da7c10fb63d1ebd2bc039a3309945b7c4e6,6.003-2011F-lec19,lecture,False,,,2011F,19,2011-11-09,assumed,Relations Among Fourier Representations (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec19/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/57963f2e8c8bcb3050d7cb87e9201fd2_MIT6_003F11_lec19.pdf,791894,8621,False
35f711ca71c854aa4a99ad6fa01c422187d217028d83c7eb9d1cdd084c447350,6.003-2011F-lec2,lecture,False,,,2011F,2,2011-09-09,assumed,Discrete-Time (DT) Systems (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec02/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/64cf552631f0f5fdba1913309f3639e8_MIT6_003F11_lec02.pdf,844471,11869,False
9eef2c84d87936de89849d5f78455b668698f072705759556936b3c772f7c594,6.003-2011F-lec20,lecture,False,,,2011F,20,2011-11-11,assumed,Applications of Fourier Transforms (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec20/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/40a632faf213dd91a8fb7fce973a27f0_MIT6_003F11_lec20.pdf,585359,7325,False
6ec0090f863d30e30b591f14b076f58bab5480241d2c00b296cc87e0a8fb956d,6.003-2011F-lec21,lecture,False,,,2011F,21,2011-11-16,assumed,Sampling (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec21/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/12e6e5d7567fca2e993ef8563fef5a60_MIT6_003F11_lec21.pdf,663585,9185,False
73ece96e38b04943058e92adc0e041284913cfde1f8e5b94da1838d19586cf9d,6.003-2011F-lec22,lecture,False,,,2011F,22,2011-11-18,assumed,Sampling and Quantization (PDF - 3.3MB),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec22/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/95b4b245722073e5d0c4ea95b384446e_MIT6_003F11_lec22.pdf,3467218,10342,False
d7a9b3d183248776f7966a17828b4ea2602d1b5dff571bfdc52106b30c0d925a,6.003-2011F-lec23,lecture,False,,,2011F,23,2011-11-23,assumed,"Modulation, Part 1 (PDF)",https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec23/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/08c6a7bc7e56eda548248c354886dc37_MIT6_003F11_lec23.pdf,853844,7968,False
71b99a3e4ed0fa6835a1d413d20ac5b36d5d81eff5559b8c5e283905c5268a95,6.003-2011F-lec24,lecture,False,,,2011F,24,2011-11-25,assumed,"Modulation, Part 2 (PDF - 1.5MB)",https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec24/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/6f4f3087015170f8e2c046129e66f1ed_MIT6_003F11_lec24.pdf,1547560,12636,False
5873d80bbfc9a64da1154e19cee52ecd08b16154eec6e0df1988845b157a0c6c,6.003-2011F-lec25,lecture,False,,,2011F,25,2011-11-30,assumed,Audio CD (PDF - 3.3MB),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec25/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/cec15838d7bd8a41660860e458fa26a0_MIT6_003F11_lec25.pdf,3468709,6851,False
5a47942ec0c22b15c9561a6776364bfb38262fa59f42ebded54c149d29ab822d,6.003-2011F-lec3,lecture,False,,,2011F,3,2011-09-14,assumed,"Feedback, Poles, and Fundamental Modes (PDF)",https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec03/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/a65484c58642de196c089e74434a7ed8_MIT6_003F11_lec03.pdf,1065985,9553,False
764bed5d9537526c8c0fd409efae6e54de391e364329a07a91cf6bf4b1f3d058,6.003-2011F-lec4,lecture,False,,,2011F,4,2011-09-16,assumed,Continuous-Time (CT) Systems (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec04/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/8482ac0d52b5259be5394f2fe14dd3e6_MIT6_003F11_lec04.pdf,868963,9621,False
9135c6452c65c18f33ca6d38cc315692421853758e14aef2e560e41d6e73ff36,6.003-2011F-lec5,lecture,False,,,2011F,5,2011-09-21,assumed,Z Transform (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec05/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/64490a008c1c5c25c86044351465abf7_MIT6_003F11_lec05.pdf,815799,10412,False
62d93c24f970832c8938994e33496000511e4d37125246e6d5b9be1b1e9625fb,6.003-2011F-lec6,lecture,False,,,2011F,6,2011-09-23,assumed,Laplace Transform (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec06/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/84b35cc755ccd722ddbdbba00fd41e8f_MIT6_003F11_lec06.pdf,791534,9167,False
75ada0368c880db27ed9f7dde7f80af10fe454ba52d32f150641d663bfdd1d1d,6.003-2011F-lec7,lecture,False,,,2011F,7,2011-09-28,assumed,Discrete Approximation of Continuous-Time Systems (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec07/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/c154cd595a824a6c1b7b4d1d1a6c3ada_MIT6_003F11_lec07.pdf,946459,7814,False
56f4a2a117725318c3d6f83e9e43baec1fb4a2bbc077e6ddd5f3227d26481892,6.003-2011F-lec8,lecture,False,,,2011F,8,2011-09-30,assumed,Convolution (PDF - 2.0MB),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec08/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/3c5d1ec5efbca4bcf46cdf5a1cca3518_MIT6_003F11_lec08.pdf,2090244,10500,False
52510246ccefdd5a8c9f5fbf91e7fdd85ff5c6828c89e0a93ae9173272075e3f,6.003-2011F-lec9,lecture,False,,,2011F,9,2011-10-05,assumed,Frequency Response (PDF - 1.6MB),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/mit6_003f11_lec09/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/ae0f6535cd4c67454ac3cf1a70c85934_MIT6_003F11_lec09.pdf,1708454,9648,False
dda5355aed0518885ad3615cdfc5bcaa1fc726012493ca156844dcafafbee22e,6.003-2011F-ps1,homework,False,,,2011F,1,2011-09-14,assumed,Problem Set 1 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-1/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/f42f53c38bbf253faa68aea9c5ef0289_MIT6_003F11_hw01.pdf,296200,6722,False
5ad3ebaba12447f7da1980db214f96d2793d393b6ba6de3cf22194fd871fc65d,6.003-2011F-ps1-sol,homework,True,,,2011F,1,2011-09-14,assumed,Solution 1 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-1-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/5ac70c138e66d61a4b3747e58ad16112_MIT6_003F11_sol01.pdf,446095,12903,False
aa6bffe1198d6205afb06f4701fe1ee2738f341a8536a9d959c6f15fbeffd2ae,6.003-2011F-ps10,homework,False,,,2011F,10,2011-11-16,assumed,Problem Set 10 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-10/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/1399c2ad00325ba0998a05d0cb66e004_MIT6_003F11_hw10.pdf,255387,2163,False
5743fee67ede5de4ebef2eb327c00a94b4301c8e2bd0eb83781e9ab641a775a5,6.003-2011F-ps10-sol,homework,True,,,2011F,10,2011-11-16,assumed,Solution 10 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-10-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/d02717e8c8022c72f14657fc47acd2e5_MIT6_003F11_sol10.pdf,380075,4359,False
bf8340bcdb1d65ea13b9ea3773849d442a9fa9816cd5f5370a91b1ffa66c2217,6.003-2011F-ps11,homework,False,,,2011F,11,2011-11-23,assumed,Problem Set 11 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-11/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/31b0eb22ce8a9c315e04df5ef60824ee_MIT6_003F11_hw11.pdf,116591,594,False
f32eb5d0e34364a5871165af084eaa3e65ea53dd897b664ea765a4b6a7ae9fc4,6.003-2011F-ps11-sol,homework,True,,,2011F,11,2011-11-23,assumed,Solution 11 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-11-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/e564b9aaf03bc4fcea7a0273b8028966_MIT6_003F11_sol11.pdf,1026449,2079,False
b88b0cda8be760cba8cc075287a93b84913b7710b12185f505a0ce8ad82d78a8,6.003-2011F-ps12,homework,False,,,2011F,12,2011-11-30,assumed,Problem Set 12 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-12/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/a903ebefd16459b50d903da55352d5fb_MIT6_003F11_hw12.pdf,266131,2718,False
7b37936dd45fe61515e48609fb3274198f38f4d85af69efdd120ad25afbd98ac,6.003-2011F-ps12-sol,homework,True,,,2011F,12,2011-11-30,assumed,Solution 12 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-12-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/9551c088baa669946cf9213f033ee954_MIT6_003F11_sol12.pdf,395220,5601,False
1c9d2580f48fd27d8b3985c31aad192962acc3812928bd4896569abf220b9c23,6.003-2011F-ps13,homework,False,,,2011F,13,2011-12-07,assumed,Problem Set 13 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-13/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/4ced8e0b19884b99fb5191adc2fe2143_MIT6_003F11_hw13.pdf,380446,3959,False
e8e914c397fcae83bf84ea28dc865e9f80622db971888f30e7143b7406029539,6.003-2011F-ps13-sol,homework,True,,,2011F,13,2011-12-07,assumed,Solution 13 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-13-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/978f21ea70380903019cfa97875c20b7_MIT6_003F11_sol13.pdf,452984,6573,False
d2c77cdd5566f82efdd94ca06ce0d1535023425070455499a56128abc7949f1a,6.003-2011F-ps14,homework,False,,,2011F,14,2011-12-14,assumed,Problem Set 14 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-14/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/be37e6dd3b609fd75bcb3ee22502ef3f_MIT6_003F11_hw14.pdf,304252,5150,False
7d638f4bfa95fe1b9b93fdb9dcb44fc8406ea172b098192b25cc55b9273e0ded,6.003-2011F-ps14-sol,homework,True,,,2011F,14,2011-12-14,assumed,Solution 14 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-14-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/3cc304b779ed9de799d7fbac39bbed4e_MIT6_003F11_sol14.pdf,476866,12810,False
39b4e0b42bdecef52b5774de381ed4864ba259106e3fdfb3c8ca98763e6689a4,6.003-2011F-ps2,homework,False,,,2011F,2,2011-09-21,assumed,Problem Set 2 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-2/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/f92581c696820c740cea5fbbdbe783d8_MIT6_003F11_hw02.pdf,259709,5288,False
9b9efd5a3b7a15a4a6b263a49b622b2ca6d7384efeb57c17dd51adc52199ce25,6.003-2011F-ps2-sol,homework,True,,,2011F,2,2011-09-21,assumed,Solution 2 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-2-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/7333517e0986ba7c87ca09fa1ceeaaff_MIT6_003F11_sol02.pdf,507602,12488,False
30a0614bd5be7f209178a906e1a5edeb44a3b831ac3fd5e9d3e6a04f7d80f2cb,6.003-2011F-ps3,homework,False,,,2011F,3,2011-09-28,assumed,Problem Set 3 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-3/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/6b10f97f90329f99831806ddc4b9dc9f_MIT6_003F11_hw03.pdf,290657,4424,False
49d2a9f044406be7918e24b62be784a780a8ae1a012f20b1e4d0573c5660da0c,6.003-2011F-ps3-sol,homework,True,,,2011F,3,2011-09-28,assumed,Solution 3 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-3-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/1a4befbe23d4bac95a72abf391d5b30f_MIT6_003F11_sol03.pdf,446604,11078,False
1daf55015854286fa9f3b51437569e84c6106aa364297e31510e356a6e53b3e3,6.003-2011F-ps4,homework,False,,,2011F,4,2011-10-05,assumed,Problem Set 4 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-4/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/a55cb14b8ba4385d71205532609ec974_MIT6_003F11_hw04.pdf,240037,3365,False
d5572dd1e1079ca017e09d0d4ca0c91a8fbfdfde97ff91cc1033d46c4114084d,6.003-2011F-ps4-sol,homework,True,,,2011F,4,2011-10-05,assumed,Solution 4 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-4-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/5b588ef1ebdda0741f23c79f39da6d1f_MIT6_003F11_sol04.pdf,434429,9818,False
5a0c0969e202a25df6c07e834659665b792a8097c9d179c644224becdb246134,6.003-2011F-ps5,homework,False,,,2011F,5,2011-10-12,assumed,Problem Set 5 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-5/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/d8643589e135c5852360a69a3c0932df_MIT6_003F11_hw05.pdf,334965,5695,False
679f5b1abdb590a1503d35558a75f46148ef91d6d2a1ef1c687280cc468e7b8d,6.003-2011F-ps5-sol,homework,True,,,2011F,5,2011-10-12,assumed,Solution 5 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-5-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/7a9202a622ab3e7228a86d351bf3ab63_MIT6_003F11_sol05.pdf,579790,12014,False
5f84c07bd8fc8a1116d5500f86c71058e77e5a896c54092e8c7576c60b37da63,6.003-2011F-ps6,homework,False,,,2011F,6,2011-10-19,assumed,Problem Set 6 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-6/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/ea30de43a7507acd66471e20128c81ac_MIT6_003F11_hw06.pdf,231712,5011,False
fd5449403a520c15be5558dd9c2ab69a311d02a874884239a97068cab40cb6aa,6.003-2011F-ps6-sol,homework,True,,,2011F,6,2011-10-19,assumed,Solution 6 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-6-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/5271fc8ca12981d543e48a085fcf8e7b_MIT6_003F11_sol06.pdf,418108,11059,False
3ac22562f4a43edb4a7225ed2378a65fc08cd4d25daa731f958d324a32b12794,6.003-2011F-ps7,homework,False,,,2011F,7,2011-10-26,assumed,Problem Set 7 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-7/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/6e7513a8364fb67413115b25b5bbc210_MIT6_003F11_hw07.pdf,344242,3165,False
15e7fd4fc7303bff2bcebe30654be9f5263c45680959a0957329088f7e0b179b,6.003-2011F-ps7-sol,homework,True,,,2011F,7,2011-10-26,assumed,Solution 7 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-7-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/77289da7fc0a145397fa2bf6bffe5223_MIT6_003F11_sol07.pdf,404394,10493,False
c96c26e70a02550745e3e55346b9bf61301f5830cc36887cabe95e8eaf2eee4b,6.003-2011F-ps8,homework,False,,,2011F,8,2011-11-02,assumed,Problem Set 8 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-8/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/4fe70f61fc123bfc2c136910653cc1f6_MIT6_003F11_hw08.pdf,270039,2518,False
33ab5136fde42b5e682a10047399327657e66b8652cd02503d48a1b5e3e3440a,6.003-2011F-ps8-sol,homework,True,,,2011F,8,2011-11-02,assumed,Solution 8 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-8-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/1cf2dc10118f377f5a1891316cf3bf70_MIT6_003F11_sol08.pdf,438665,7401,False
aab97e239a78f8f1c2b1912fe5cfb08f6ef8c585c4dc8cb25c4361ac9959ac37,6.003-2011F-ps9,homework,False,,,2011F,9,2011-11-09,assumed,Problem Set 9 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-9/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/8a51cead84275521d5dbfd4045aa2250_MIT6_003F11_hw09.pdf,262160,3327,False
dc26b4680a2393d0aa7b8488492781d3da205fdc7eefac03f1106bc68e12c9c8,6.003-2011F-ps9-sol,homework,True,,,2011F,9,2011-11-09,assumed,Solution 9 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/homework-9-solutions/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/4f611fd81a6462284323410e91c7c1e8_MIT6_003F11_sol09.pdf,411999,7029,False
73397005a9c5ed1c3a812e47437f284b100a3e1dee9369dce21dd123027916d3,6.003-final-2009F,exam,False,6.003-final-2009F,final,2009F,,2009-12-21,assumed,Final Exam Fall 2009 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/final-exam-fall-2009/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/6af64c160948026a525bb02fad92d351_MIT6_003F11_F09final.pdf,291158,5396,False
98095745f795e69db2a394a3d2c405b2c87e02c38b67a575784416179cb6c4b4,6.003-final-2009F-sol,exam,True,6.003-final-2009F,final,2009F,,2009-12-21,assumed,Final Exam Solution Fall 2009 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/final-exam-solutions-fall-2009/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/4cfb736bf5e49959777fbb3b616fb2d8_MIT6_003F11_F09final_sol.pdf,378030,7248,False
7cd95ce55e122e89b75d10562878d30bbe07dbb97867a3a0e5453f6ca235fd14,6.003-final-2010S,exam,False,6.003-final-2010S,final,2010S,,2010-05-19,assumed,Final Exam Spring 2010 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/final-exam-spring-2010/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/dcab0638addecda09309f8f8daea6a3c_MIT6_003F11_S10final.pdf,821647,4335,False
46a684886a5986c43e1d605c8b28200b887d168188dfa8ce4ec25d5d0cc8da4d,6.003-final-2010S-sol,exam,True,6.003-final-2010S,final,2010S,,2010-05-19,assumed,Final Exam Solution Spring 2010 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/final-exam-solutions-spring-2010/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/37fde2bff62fede1b8315a45901428fc_MIT6_003F11_S10final_sol.pdf,918923,6408,False
8367a1a9689ad4a80a03c8a22636618e14137bb3fb302db8d6f45a86adfd2962,6.003-quiz1-2009F,exam,False,6.003-quiz1-2009F,quiz1,2009F,,2009-10-12,assumed,Quiz 1 Fall 2009 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-1-fall-2009/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/c57588fac67cb746ae3d380218357070_MIT6_003F11_F09q1.pdf,217558,3280,False
d45aa71444141e0148b1572a34371ed4d1cc6242ea74ffea4f98d22e2b665a35,6.003-quiz1-2009F-sol,exam,True,6.003-quiz1-2009F,quiz1,2009F,,2009-10-12,assumed,Quiz 1 Solution Fall 2009 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-1-solutions-fall-2009/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/9b3be4e48a6c7c4e6f8a0844def67650_MIT6_003F11_F09q1_sol.pdf,318408,5464,False
99b1f6c8b06aa0d10b550fe14fa711805771b8526a6b8e231a68705eef7797fb,6.003-quiz1-2010S,exam,False,6.003-quiz1-2010S,quiz1,2010S,,2010-03-10,assumed,Quiz 1 Spring 2010 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-1-spring-2010/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/08cc55cad8dc7412ee2d10f75514dc27_MIT6_003F11_S10q1.pdf,232252,2762,False
6f169147fd8289d468a6de5402b75422e3086855cc98290f58461b2a13d5ab33,6.003-quiz1-2010S-sol,exam,True,6.003-quiz1-2010S,quiz1,2010S,,2010-03-10,assumed,Quiz 1 Solution Spring 2010 (PDF),https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/resources/quiz-1-solutions-spring-2010/,https://ocw.mit.edu/courses/6-003-signals-and-systems-fall-2011/033f0c06f1ca1db0d808779fba9b5c47_MIT6_003F11_S10q1_sol.pdf,329702,3895,False
